Temperature,Humidity,Pressure,hour,Radiation
57,96,30.47,0,672.54
56,96,30.47,0,700.04
56,94,30.48,0,445.56
57,94,30.48,0,399.3
57,94,30.47,0,553.52
57,95,30.48,0,485.57
56,96,30.48,0,571.02
55,96,30.48,0,531.88
55,97,30.48,0,677.09
54,97,30.48,0,678.82
55,95,30.48,0,335.01
56,94,30.48,0,470.54
56,93,30.48,0,555.9
56,96,30.47,0,688.08
55,97,30.47,0,601.59
55,97,30.47,0,610.58
54,95,30.47,0,580.4
55,95,30.47,0,501.0
55,92,30.47,0,570.06
57,91,30.47,0,546.99
57,92,30.47,0,470.66
56,91,30.47,0,455.35
55,96,30.47,0,434.0
54,98,30.47,0,453.59
54,97,30.47,0,307.12
54,97,30.46,0,198.58
55,96,30.46,0,303.91
55,96,30.46,0,376.57
54,96,30.46,0,427.06
54,97,30.46,0,444.23
54,98,30.46,0,410.82
54,99,30.45,0,352.05
53,100,30.45,0,338.33
53,100,30.45,0,274.04
52,100,30.45,0,257.81
52,100,30.45,0,248.32
52,100,30.45,0,204.79
51,100,30.45,0,136.81
51,100,30.45,0,98.51
51,99,30.45,0,68.45
51,99,30.45,0,71.03
50,98,30.45,0,71.18
50,98,30.44,0,82.24
50,97,30.44,0,55.0
49,95,30.44,0,33.18
49,96,30.44,0,29.0
49,97,30.44,0,22.88
48,97,30.44,0,12.44
48,97,30.44,0,7.65
48,98,30.44,0,4.74
48,99,30.44,0,2.83
48,99,30.43,0,1.93
48,99,30.43,0,1.21
48,99,30.44,0,1.21
48,99,30.44,0,1.19
48,98,30.43,0,1.24
48,97,30.43,0,1.23
48,96,30.43,0,1.24
47,95,30.43,0,1.24
47,94,30.43,0,1.26
47,94,30.43,0,1.26
47,95,30.43,0,1.25
48,96,30.43,0,1.26
48,98,30.42,0,1.28
47,99,30.43,0,1.25
47,99,30.42,0,1.25
47,100,30.42,0,1.28
47,100,30.42,0,1.28
48,101,30.42,0,1.27
48,101,30.42,0,1.26
48,101,30.42,0,1.26
48,101,30.42,0,1.26
48,101,30.42,0,1.27
48,101,30.42,0,1.25
48,101,30.42,0,1.26
48,101,30.42,0,1.25
48,101,30.42,0,1.28
49,101,30.42,0,1.29
49,101,30.42,0,1.23
49,101,30.42,0,1.28
49,101,30.42,0,1.26
49,101,30.42,0,1.18
49,101,30.42,0,1.2
49,101,30.42,0,1.25
49,101,30.42,0,1.22
49,101,30.43,0,1.24
50,101,30.43,0,1.28
49,101,30.43,0,1.28
49,101,30.43,0,1.25
49,101,30.43,0,1.25
49,101,30.43,0,1.26
49,101,30.43,0,1.25
49,101,30.43,0,1.24
50,101,30.43,0,1.28
50,101,30.43,0,1.25
50,101,30.43,0,1.3
50,101,30.43,0,1.27
50,101,30.43,0,1.24
50,101,30.44,0,1.26
50,101,30.44,0,1.27
50,101,30.44,0,1.28
51,101,30.45,0,1.28
51,101,30.45,0,1.26
51,101,30.45,0,1.27
51,101,30.45,0,1.34
51,101,30.45,0,1.25
51,101,30.45,0,1.27
51,101,30.45,0,1.27
51,101,30.45,0,1.28
51,101,30.45,0,1.25
51,101,30.45,0,1.26
51,101,30.45,0,1.28
51,101,30.45,0,1.27
51,101,30.46,0,1.27
51,101,30.46,0,1.27
51,101,30.46,0,1.26
50,101,30.46,0,1.3
50,101,30.46,0,1.27
50,101,30.46,0,1.29
50,101,30.46,0,1.27
50,101,30.46,0,1.26
50,101,30.46,0,1.27
50,101,30.46,0,1.28
50,101,30.47,0,1.26
51,101,30.46,0,1.27
51,102,30.46,0,1.3
51,102,30.47,0,1.28
51,102,30.46,0,1.28
51,102,30.47,0,1.28
51,102,30.47,0,1.27
51,102,30.47,0,1.3
51,102,30.47,0,1.31
51,102,30.47,0,1.28
51,102,30.47,0,1.28
50,102,30.47,0,1.26
51,102,30.47,0,1.29
51,102,30.47,0,1.27
51,102,30.47,0,1.28
51,102,30.47,0,1.24
51,102,30.47,0,1.29
50,102,30.47,0,1.27
50,102,30.47,0,1.27
50,102,30.47,0,1.26
50,102,30.47,0,1.27
51,102,30.47,0,1.26
51,102,30.47,0,1.25
51,102,30.47,0,1.31
51,102,30.47,0,1.3
51,102,30.47,0,1.24
51,102,30.47,0,1.28
51,102,30.47,0,1.3
51,102,30.47,0,1.27
51,102,30.47,0,1.26
52,102,30.47,0,1.27
52,102,30.47,0,1.29
51,102,30.47,0,1.25
51,102,30.47,0,1.28
51,102,30.47,0,1.25
51,102,30.47,0,1.29
51,102,30.47,0,1.28
51,102,30.47,0,1.24
51,102,30.47,0,1.28
51,102,30.47,0,1.24
52,102,30.47,0,1.26
51,102,30.47,0,1.31
51,102,30.47,0,1.29
51,102,30.47,0,1.33
51,102,30.46,0,1.24
52,102,30.46,0,1.31
52,102,30.46,0,1.26
52,102,30.46,0,1.29
52,102,30.46,0,1.27
52,102,30.46,0,1.29
52,102,30.46,0,1.28
51,102,30.46,0,1.27
51,102,30.45,0,1.27
51,102,30.45,0,1.27
50,102,30.45,0,1.26
51,102,30.45,0,1.28
52,102,30.45,0,1.28
52,102,30.45,0,1.27
52,102,30.45,0,1.33
52,102,30.45,0,1.22
52,102,30.44,0,1.27
52,102,30.44,0,1.32
52,102,30.44,0,1.29
52,102,30.44,0,1.29
52,102,30.44,0,1.29
52,102,30.44,0,1.74
52,102,30.44,0,1.98
51,102,30.44,0,2.22
52,102,30.44,0,4.61
52,102,30.44,0,8.17
52,102,30.44,0,16.23
52,102,30.44,0,26.05
52,102,30.44,0,37.06
52,101,30.44,0,88.6
52,101,30.44,0,19.16
52,101,30.44,0,33.44
53,101,30.43,0,63.53
53,101,30.43,0,68.09
53,101,30.43,0,77.67
53,101,30.43,0,87.28
53,101,30.43,0,56.91
53,101,30.43,0,82.0
53,101,30.43,0,114.32
53,101,30.43,0,112.33
53,101,30.43,0,67.39
53,101,30.43,0,79.92
53,101,30.43,0,198.5
53,101,30.42,0,153.46
53,101,30.42,0,190.03
54,101,30.42,0,142.93
54,101,30.42,0,174.48
54,101,30.42,0,108.29
54,101,30.42,0,155.63
54,101,30.42,0,295.9
54,101,30.42,0,282.29
54,101,30.42,0,303.12
54,101,30.42,0,195.33
55,101,30.42,0,218.21
55,101,30.42,0,411.41
55,101,30.42,0,276.83
55,101,30.42,0,305.5
55,101,30.42,0,333.17
55,101,30.42,0,250.26
55,101,30.42,0,326.2
55,101,30.42,0,359.02
55,101,30.42,0,404.0
55,100,30.42,0,522.48
55,100,30.42,0,446.54
55,100,30.42,0,559.85
55,100,30.42,0,439.4
55,100,30.42,0,630.06
56,100,30.42,0,406.87
56,100,30.42,0,487.41
55,100,30.42,0,575.09
55,100,30.42,0,272.32
56,100,30.42,0,346.05
56,100,30.42,0,464.12
56,99,30.42,0,365.79
56,100,30.43,0,466.45
56,100,30.42,0,602.58
55,99,30.43,0,796.37
56,98,30.43,0,408.27
57,98,30.43,0,404.37
57,96,30.43,0,474.35
57,95,30.43,0,352.81
57,95,30.43,0,520.91
58,95,30.44,0,1272.97
59,94,30.44,0,620.06
58,92,30.44,0,890.21
58,93,30.44,0,633.84
58,93,30.44,0,865.04
58,94,30.44,0,1154.39
58,94,30.44,0,979.36
58,95,30.44,0,953.49
58,95,30.45,0,1085.72
57,96,30.45,0,1105.0
57,97,30.45,0,1204.21
57,97,30.45,0,822.75
56,97,30.45,0,1231.42
56,98,30.45,0,708.8
56,98,30.45,0,544.82
57,99,30.46,0,856.91
57,98,30.46,0,913.44
57,98,30.46,0,1243.14
57,98,30.46,0,623.08
58,97,30.46,0,1054.1
57,97,30.46,0,757.47
57,97,30.46,0,1206.19
58,96,30.46,0,1166.39
58,94,30.46,0,991.04
59,88,30.46,0,1040.93
58,90,30.47,0,1040.39
57,99,30.47,0,719.65
56,100,30.47,0,774.04
55,100,30.47,0,707.63
55,100,30.47,0,292.22
55,100,30.48,0,570.12
54,99,30.48,0,840.76
54,99,30.48,0,305.67
54,98,30.48,0,288.95
54,97,30.48,0,331.42
55,96,30.48,0,385.92
55,96,30.48,0,479.31
56,95,30.48,0,615.0
56,95,30.48,0,370.53
56,95,30.48,0,731.63
55,97,30.48,0,565.38
55,97,30.47,0,688.05
55,97,30.47,0,321.55
56,94,30.48,0,342.1
56,97,30.48,0,324.13
55,99,30.48,0,807.99
54,100,30.48,0,844.65
54,100,30.48,0,828.01
54,100,30.48,0,914.52
54,100,30.48,0,239.76
54,99,30.47,0,546.25
54,100,30.47,0,406.69
54,100,30.47,0,759.64
54,100,30.47,0,554.86
54,100,30.47,0,554.46
53,100,30.47,0,620.88
54,100,30.47,0,387.86
54,100,30.47,0,339.24
54,100,30.47,0,232.62
54,101,30.47,0,296.68
54,101,30.47,0,478.06
53,101,30.47,0,451.34
53,101,30.47,0,366.92
52,101,30.47,0,487.45
52,101,30.47,0,313.63
52,101,30.47,0,199.84
52,101,30.46,0,165.65
52,101,30.46,0,77.31
52,101,30.46,0,204.54
51,101,30.46,0,158.17
51,101,30.46,0,130.18
51,101,30.46,0,59.44
51,101,30.46,0,88.38
51,101,30.46,0,107.43
51,100,30.46,0,77.74
51,100,30.45,0,68.25
50,100,30.45,0,35.06
50,100,30.45,0,15.95
50,99,30.45,0,17.13
50,99,30.45,0,20.99
50,98,30.45,0,11.19
49,99,30.45,0,8.38
49,100,30.45,0,6.63
49,100,30.44,0,5.13
49,101,30.44,0,3.69
49,101,30.44,0,2.4
49,101,30.44,0,1.67
49,101,30.44,0,1.44
50,101,30.44,0,1.29
50,101,30.44,0,1.27
50,101,30.44,0,1.26
50,101,30.44,0,1.28
50,101,30.44,0,1.27
50,101,30.44,0,1.28
50,101,30.44,0,1.26
50,101,30.44,0,1.28
50,101,30.44,0,1.29
50,101,30.44,0,1.29
50,101,30.44,0,1.3
50,101,30.44,0,1.28
50,101,30.44,0,1.26
50,101,30.43,0,1.27
50,100,30.44,0,1.29
51,100,30.43,0,1.26
51,100,30.43,0,1.27
50,100,30.43,0,1.27
50,100,30.43,0,1.28
50,100,30.43,0,1.27
50,100,30.43,0,1.27
50,100,30.43,0,1.25
50,100,30.43,0,1.26
50,100,30.43,0,1.26
50,100,30.43,0,1.27
50,100,30.43,0,1.29
50,100,30.43,0,1.24
50,100,30.43,0,1.26
50,100,30.43,0,1.27
50,100,30.43,0,1.26
50,100,30.43,0,1.29
51,100,30.43,0,1.26
51,100,30.43,0,1.27
50,100,30.43,0,1.29
50,100,30.43,0,1.26
50,100,30.43,0,1.31
50,100,30.43,0,1.28
50,100,30.43,0,1.29
50,100,30.43,0,1.27
50,100,30.43,0,1.28
50,100,30.43,0,1.32
50,100,30.43,0,1.28
50,100,30.43,0,1.28
50,100,30.43,0,1.25
50,100,30.43,0,1.28
50,100,30.44,0,1.26
50,100,30.43,0,1.23
51,100,30.44,0,1.3
51,100,30.44,0,1.26
51,100,30.44,0,1.28
51,100,30.44,0,1.28
51,100,30.44,0,1.26
51,99,30.44,0,1.28
51,99,30.44,0,1.29
50,99,30.44,0,1.26
50,99,30.44,0,1.3
50,98,30.45,0,1.27
50,98,30.45,0,1.26
50,98,30.45,0,1.29
49,97,30.45,0,1.24
49,97,30.45,0,1.26
49,95,30.45,0,1.24
48,94,30.45,0,1.26
48,92,30.45,0,1.25
48,88,30.45,0,1.24
49,84,30.45,0,1.27
49,77,30.46,0,1.29
48,79,30.46,0,1.27
46,100,30.42,0,1.2
46,100,30.42,0,1.21
46,99,30.42,0,1.22
46,99,30.42,0,1.2
46,99,30.42,0,1.18
46,99,30.41,0,1.21
46,100,30.41,0,1.24
46,100,30.41,0,1.25
46,101,30.41,0,1.18
46,101,30.41,0,1.19
46,100,30.41,0,1.19
46,100,30.41,0,1.17
46,100,30.41,0,1.23
46,100,30.4,0,1.25
47,100,30.4,0,1.18
47,100,30.4,0,1.18
47,100,30.4,0,2.01
47,100,30.4,0,3.06
47,100,30.4,0,6.44
47,99,30.39,0,13.51
47,99,30.39,0,10.92
47,100,30.39,0,14.12
47,100,30.39,0,24.03
47,100,30.4,0,29.6
47,99,30.4,0,31.44
47,99,30.4,0,34.53
47,99,30.4,0,38.15
47,98,30.4,0,37.09
47,97,30.4,0,34.89
48,97,30.4,0,28.29
48,96,30.4,0,41.01
49,95,30.39,0,69.63
49,94,30.39,0,89.42
50,92,30.39,0,71.85
50,90,30.39,0,70.0
50,88,30.38,0,94.54
50,89,30.38,0,186.28
49,91,30.39,0,191.05
49,97,30.39,0,250.53
49,97,30.39,0,267.87
49,97,30.39,0,474.86
48,97,30.39,0,488.67
48,97,30.39,0,340.8
48,97,30.39,0,243.04
48,96,30.39,0,199.25
49,95,30.39,0,135.85
49,96,30.38,0,174.16
48,98,30.38,0,218.02
48,97,30.38,0,229.59
48,96,30.38,0,265.0
48,93,30.38,0,262.97
49,93,30.38,0,286.57
49,90,30.38,0,282.43
49,89,30.38,0,245.73
49,88,30.39,0,308.04
49,89,30.39,0,307.57
49,91,30.39,0,376.3
49,92,30.39,0,447.56
49,93,30.38,0,415.35
49,96,30.39,0,362.48
49,95,30.39,0,309.13
49,95,30.39,0,346.94
48,98,30.39,0,424.93
47,99,30.4,0,986.79
47,100,30.4,0,963.02
47,100,30.4,0,316.77
48,100,30.39,0,674.76
48,99,30.39,0,477.33
48,100,30.4,0,250.06
48,99,30.4,0,534.59
49,99,30.4,0,348.55
49,99,30.4,0,388.74
49,99,30.4,0,445.25
49,98,30.4,0,301.91
49,99,30.4,0,583.0
50,99,30.4,0,616.64
50,99,30.4,0,428.5
50,99,30.4,0,728.07
49,100,30.41,0,769.8
49,100,30.41,0,783.02
49,100,30.41,0,691.04
49,100,30.41,0,782.75
49,100,30.41,0,709.15
48,99,30.41,0,692.11
49,99,30.41,0,462.95
49,99,30.41,0,549.09
49,98,30.42,0,439.94
49,98,30.42,0,419.91
49,96,30.42,0,603.7
50,96,30.42,0,303.37
50,95,30.42,0,810.26
50,93,30.43,0,436.71
51,91,30.43,0,385.84
50,92,30.43,0,828.01
50,98,30.43,0,1075.64
50,99,30.43,0,916.38
49,98,30.43,0,378.8
49,98,30.43,0,380.8
49,96,30.43,0,343.09
49,96,30.44,0,469.26
50,94,30.44,0,324.06
50,94,30.44,0,603.42
49,97,30.44,0,650.12
49,97,30.44,0,382.54
49,97,30.44,0,385.84
49,98,30.44,0,957.58
49,98,30.44,0,886.05
49,97,30.44,0,635.55
49,97,30.45,0,394.27
49,96,30.45,0,507.72
48,96,30.44,0,428.78
48,95,30.44,0,369.92
48,96,30.44,0,441.41
47,96,30.44,0,356.55
47,97,30.44,0,352.66
46,100,30.45,0,379.62
46,100,30.45,0,395.41
46,100,30.45,0,581.88
46,100,30.45,0,305.46
46,99,30.45,0,385.3
45,99,30.44,0,285.3
45,99,30.44,0,369.67
45,99,30.45,0,251.67
45,98,30.45,0,279.44
45,98,30.45,0,233.12
45,98,30.44,0,194.56
46,98,30.44,0,288.44
46,98,30.44,0,196.88
45,99,30.43,0,342.08
45,99,30.43,0,248.66
45,100,30.43,0,353.55
45,100,30.43,0,289.42
45,100,30.43,0,175.07
45,100,30.43,0,148.86
45,100,30.42,0,145.5
45,99,30.42,0,196.07
45,99,30.42,0,65.63
45,99,30.42,0,73.55
45,99,30.42,0,54.85
45,99,30.42,0,120.64
45,99,30.43,0,64.23
45,99,30.43,0,26.56
45,98,30.42,0,30.53
45,98,30.42,0,29.73
45,98,30.42,0,21.72
45,98,30.42,0,21.95
45,97,30.42,0,18.1
44,96,30.42,0,12.69
44,95,30.42,0,7.52
44,95,30.42,0,5.94
44,95,30.42,0,4.34
44,92,30.42,0,2.36
43,82,30.43,0,1.46
43,77,30.42,0,1.23
43,80,30.42,0,1.18
43,75,30.42,0,1.17
42,76,30.42,0,1.21
42,75,30.41,0,1.19
42,82,30.42,0,1.24
41,87,30.41,0,1.21
41,95,30.41,0,1.21
41,97,30.42,0,1.17
42,97,30.42,0,1.16
42,98,30.42,0,1.19
42,98,30.42,0,1.21
42,98,30.42,0,1.2
43,98,30.41,0,1.2
42,97,30.41,0,1.19
43,97,30.41,0,1.2
43,97,30.41,0,1.22
43,97,30.41,0,1.17
42,98,30.41,0,1.19
42,98,30.41,0,1.22
43,99,30.41,0,1.22
43,98,30.41,0,1.2
42,98,30.41,0,1.19
42,99,30.41,0,1.19
42,99,30.41,0,1.18
42,99,30.41,0,1.2
42,99,30.41,0,1.21
42,99,30.41,0,1.22
42,98,30.42,0,1.2
42,98,30.42,0,1.2
42,98,30.42,0,1.2
42,98,30.42,0,1.16
42,97,30.42,0,1.2
41,96,30.42,0,1.21
42,96,30.42,0,1.24
41,96,30.42,0,1.2
41,94,30.42,0,1.19
40,90,30.42,0,1.17
40,88,30.42,0,1.2
41,79,30.42,0,1.19
41,74,30.42,0,1.2
41,65,30.42,0,1.19
42,68,30.42,0,1.18
42,60,30.42,0,1.21
42,59,30.42,0,1.19
42,59,30.42,0,1.25
43,59,30.43,0,1.19
44,61,30.43,0,1.19
44,61,30.43,0,1.22
43,62,30.43,0,1.19
43,68,30.43,0,1.21
42,75,30.43,0,1.18
41,86,30.43,0,1.2
41,97,30.43,0,1.22
42,98,30.43,0,1.21
42,98,30.43,0,1.19
42,98,30.44,0,1.18
42,98,30.44,0,1.2
42,97,30.44,0,1.19
41,97,30.44,0,1.19
41,96,30.44,0,1.19
40,93,30.44,0,1.17
40,91,30.44,0,1.17
40,86,30.44,0,1.21
40,81,30.44,0,1.2
39,80,30.44,0,1.2
38,91,30.45,0,1.2
39,93,30.45,0,1.21
39,91,30.45,0,1.2
39,86,30.45,0,1.17
40,82,30.45,0,1.18
41,77,30.45,0,1.21
41,73,30.45,0,1.19
42,62,30.46,0,1.18
41,58,30.46,0,1.18
41,57,30.46,0,1.19
40,66,30.46,0,1.15
40,77,30.46,0,1.2
39,90,30.46,0,1.2
40,96,30.46,0,1.19
40,96,30.46,0,1.21
40,95,30.46,0,1.17
40,97,30.45,0,1.19
39,98,30.45,0,1.22
39,98,30.46,0,1.21
39,99,30.46,0,1.2
39,98,30.46,0,1.19
39,99,30.46,0,1.18
39,99,30.46,0,1.18
39,99,30.46,0,1.18
39,99,30.46,0,1.19
40,99,30.46,0,1.19
40,99,30.46,0,1.19
40,99,30.46,0,1.21
40,98,30.46,0,1.2
40,98,30.46,0,1.2
40,98,30.46,0,1.2
40,99,30.46,0,1.19
40,99,30.46,0,1.18
40,99,30.46,0,1.2
40,99,30.46,0,1.17
40,99,30.46,0,1.2
40,99,30.46,0,1.18
40,98,30.46,0,1.2
40,98,30.46,0,1.17
40,97,30.46,0,1.18
40,97,30.46,0,1.17
40,96,30.46,0,1.17
41,95,30.46,0,1.18
41,93,30.46,0,1.15
42,91,30.46,0,1.18
42,80,30.46,0,1.22
42,70,30.45,0,1.18
42,71,30.45,0,1.21
42,80,30.45,0,1.24
42,67,30.45,0,1.19
42,85,30.45,0,1.19
43,88,30.45,0,1.2
44,81,30.46,0,1.22
46,71,30.46,0,1.22
45,42,30.45,0,1.21
44,47,30.45,0,1.22
43,56,30.45,0,1.21
43,80,30.45,0,1.22
43,63,30.45,0,1.21
44,84,30.45,0,1.2
44,83,30.45,0,1.19
44,81,30.44,0,1.21
44,77,30.44,0,1.23
44,64,30.44,0,1.22
43,75,30.44,0,1.2
43,94,30.44,0,1.22
43,95,30.44,0,1.19
44,95,30.44,0,1.2
44,95,30.44,0,1.19
44,95,30.44,0,1.19
44,95,30.44,0,1.18
44,94,30.44,0,1.2
44,93,30.44,0,1.21
44,92,30.44,0,1.18
45,90,30.44,0,1.16
45,89,30.43,0,1.22
45,88,30.43,0,1.19
45,86,30.43,0,1.22
45,85,30.43,0,1.19
46,84,30.43,0,1.19
46,81,30.43,0,1.21
47,77,30.43,0,1.2
48,69,30.43,0,1.22
48,62,30.43,0,1.53
48,59,30.43,0,2.56
48,64,30.43,0,5.28
49,69,30.43,0,7.79
50,63,30.43,0,11.12
51,65,30.43,0,14.55
51,49,30.43,0,17.88
51,52,30.42,0,34.03
51,53,30.42,0,46.46
51,61,30.42,0,63.26
51,70,30.42,0,82.67
51,70,30.42,0,103.51
51,84,30.42,0,127.04
52,81,30.42,0,150.64
53,79,30.42,0,175.6
53,74,30.42,0,201.6
54,70,30.42,0,228.7
54,59,30.42,0,256.52
55,64,30.42,0,283.54
55,67,30.42,0,309.3
56,58,30.42,0,335.5
56,50,30.42,0,357.1
57,48,30.42,0,378.67
57,50,30.41,0,398.58
57,44,30.41,0,418.61
56,41,30.41,0,437.01
56,46,30.41,0,453.85
56,55,30.41,0,471.62
57,55,30.41,0,489.3
57,58,30.41,0,505.17
57,46,30.41,0,522.64
57,47,30.41,0,542.51
57,48,30.41,0,559.32
58,59,30.41,0,573.68
58,43,30.41,0,591.6
59,47,30.41,0,604.8
58,43,30.41,0,624.88
58,49,30.41,0,638.57
57,60,30.41,0,650.78
57,67,30.41,0,664.75
57,62,30.41,0,682.39
57,57,30.41,0,694.92
57,49,30.41,0,711.07
57,54,30.41,0,720.04
56,60,30.41,0,728.76
56,69,30.41,0,739.08
56,65,30.42,0,754.64
57,67,30.41,0,761.04
57,68,30.42,0,775.91
58,65,30.42,0,783.2
58,56,30.42,0,796.65
58,58,30.42,0,803.06
60,52,30.43,0,808.66
60,36,30.43,0,823.47
60,31,30.43,0,837.85
61,25,30.43,0,845.97
61,27,30.43,0,852.3
61,25,30.44,0,853.98
61,19,30.44,0,861.11
61,21,30.44,0,865.7
61,26,30.44,0,874.63
61,22,30.44,0,876.5
61,24,30.44,0,880.7
61,20,30.44,0,884.37
61,25,30.45,0,882.02
61,31,30.45,0,883.66
61,28,30.45,0,885.65
61,21,30.45,0,885.67
61,24,30.45,0,901.37
61,23,30.45,0,890.11
61,25,30.45,0,886.27
61,24,30.45,0,887.32
61,27,30.45,0,878.72
62,25,30.45,0,885.64
61,23,30.46,0,882.9
61,19,30.46,0,880.98
60,27,30.46,0,875.09
59,33,30.46,0,868.42
59,57,30.46,0,870.55
59,61,30.46,0,858.27
60,34,30.46,0,845.99
60,30,30.46,0,837.73
60,50,30.46,0,836.94
60,40,30.46,0,831.21
60,43,30.46,0,834.3
59,37,30.46,0,822.39
58,56,30.46,0,814.83
59,60,30.46,0,799.94
58,57,30.46,0,791.91
58,55,30.46,0,783.86
58,59,30.46,0,769.01
57,43,30.46,0,759.95
57,65,30.46,0,748.07
57,58,30.47,0,730.57
57,57,30.47,0,719.15
57,37,30.47,0,713.32
57,60,30.47,0,699.01
57,60,30.47,0,683.66
57,53,30.47,0,669.72
57,62,30.47,0,654.09
57,61,30.46,0,639.56
57,42,30.47,0,623.77
57,38,30.47,0,611.4
56,49,30.47,0,597.56
57,45,30.47,0,585.17
58,58,30.47,0,569.9
59,17,30.47,0,549.11
58,18,30.47,0,537.19
58,19,30.47,0,508.32
58,18,30.46,0,498.56
57,20,30.46,0,484.9
57,20,30.46,0,471.45
57,20,30.46,0,443.93
56,20,30.46,0,405.21
55,20,30.46,0,404.43
54,21,30.46,0,373.31
53,23,30.46,0,363.18
51,25,30.46,0,349.44
49,33,30.46,0,329.76
48,48,30.46,0,297.42
47,47,30.46,0,280.99
47,50,30.46,0,256.18
47,35,30.46,0,41.8
46,43,30.45,0,36.78
45,38,30.45,0,35.0
45,54,30.45,0,34.61
44,67,30.45,0,34.57
44,67,30.45,0,34.26
44,71,30.45,0,32.99
44,68,30.45,0,30.41
44,62,30.45,0,27.29
44,45,30.45,0,24.17
45,26,30.45,0,20.87
45,27,30.45,0,17.66
45,22,30.45,0,13.14
46,22,30.45,0,8.28
45,21,30.45,0,6.9
45,22,30.45,0,6.24
46,23,30.45,0,3.22
46,22,30.45,0,1.2
45,22,30.45,0,1.2
45,23,30.45,0,1.22
45,24,30.44,0,1.2
45,26,30.44,0,1.24
45,23,30.44,0,1.2
45,23,30.44,0,1.19
44,23,30.44,0,1.22
44,27,30.44,0,1.25
45,25,30.44,0,1.21
45,25,30.44,0,1.24
44,24,30.43,0,1.23
44,25,30.44,0,1.23
43,26,30.43,0,1.21
43,27,30.43,0,1.19
44,31,30.43,0,1.2
45,32,30.44,0,1.19
45,23,30.44,0,1.21
44,25,30.44,0,1.19
45,26,30.44,0,1.22
45,25,30.44,0,1.23
44,26,30.44,0,1.24
44,26,30.44,0,1.2
44,27,30.44,0,1.21
44,28,30.44,0,1.19
44,28,30.44,0,1.22
43,28,30.44,0,1.2
43,30,30.44,0,1.19
42,33,30.44,0,1.2
42,49,30.44,0,1.19
43,65,30.44,0,1.17
43,68,30.44,0,1.19
45,53,30.44,0,1.22
45,26,30.44,0,1.2
45,26,30.44,0,1.22
46,27,30.44,0,1.2
46,27,30.44,0,1.23
45,28,30.44,0,1.19
44,31,30.44,0,1.19
42,37,30.44,0,1.2
42,84,30.44,0,1.21
44,88,30.44,0,1.2
45,80,30.44,0,1.21
46,41,30.44,0,1.2
46,25,30.44,0,1.21
46,26,30.43,0,1.2
45,26,30.43,0,1.22
45,28,30.44,0,1.2
44,34,30.44,0,1.19
44,78,30.44,0,1.21
45,74,30.44,0,1.2
47,72,30.44,0,1.24
48,22,30.44,0,1.21
48,24,30.44,0,1.24
48,23,30.44,0,1.24
48,24,30.44,0,1.26
48,24,30.44,0,1.24
48,26,30.44,0,1.19
47,26,30.44,0,1.25
47,27,30.44,0,1.2
47,27,30.44,0,1.23
46,30,30.44,0,1.23
46,32,30.44,0,1.23
46,38,30.44,0,1.21
45,36,30.45,0,1.18
45,41,30.45,0,1.21
45,50,30.45,0,1.22
45,49,30.45,0,1.17
45,53,30.45,0,1.18
45,57,30.46,0,1.22
45,63,30.46,0,1.21
45,61,30.45,0,1.24
45,67,30.46,0,1.21
45,84,30.46,0,1.23
45,92,30.46,0,1.2
46,94,30.46,0,1.22
45,96,30.46,0,1.21
45,96,30.46,0,1.19
45,96,30.46,0,1.21
45,96,30.46,0,1.2
45,96,30.46,0,1.2
45,95,30.47,0,1.21
45,95,30.47,0,1.22
46,95,30.47,0,1.2
46,94,30.47,0,1.21
46,94,30.47,0,1.2
46,94,30.48,0,1.24
46,93,30.48,0,1.21
46,91,30.48,0,1.21
46,90,30.48,0,1.24
47,90,30.48,0,1.21
47,86,30.48,0,1.22
46,84,30.48,0,1.2
46,80,30.48,0,1.19
47,79,30.48,0,1.24
47,74,30.48,0,1.21
48,54,30.48,0,1.24
48,43,30.47,0,1.18
47,39,30.47,0,1.22
47,38,30.47,0,1.25
47,43,30.47,0,1.24
47,46,30.47,0,1.17
47,44,30.47,0,1.23
46,42,30.47,0,1.21
46,39,30.47,0,1.22
46,29,30.47,0,1.22
45,30,30.47,0,1.22
44,31,30.47,0,1.22
43,34,30.47,0,1.22
43,62,30.48,0,1.19
43,67,30.48,0,1.2
43,70,30.48,0,1.18
44,73,30.48,0,1.21
45,80,30.48,0,1.2
47,50,30.48,0,1.22
47,27,30.48,0,1.19
47,28,30.48,0,1.22
47,29,30.48,0,1.21
47,29,30.48,0,1.2
46,31,30.48,0,1.24
45,33,30.48,0,1.18
44,40,30.48,0,1.21
43,61,30.48,0,1.2
44,92,30.48,0,1.2
44,89,30.48,0,1.2
44,87,30.48,0,1.19
44,91,30.47,0,1.21
44,93,30.47,0,1.21
45,95,30.48,0,1.18
45,94,30.47,0,1.19
45,92,30.48,0,1.2
45,91,30.47,0,1.2
45,93,30.47,0,1.19
45,91,30.47,0,1.2
46,87,30.47,0,1.21
46,83,30.47,0,1.23
48,80,30.47,0,1.21
50,63,30.46,0,1.21
50,29,30.46,0,1.25
49,30,30.46,0,1.26
50,32,30.46,0,1.2
50,32,30.46,0,1.19
50,31,30.46,0,1.25
50,30,30.45,0,1.26
51,29,30.45,0,1.24
51,29,30.45,0,1.2
50,31,30.45,0,1.25
50,38,30.45,0,1.25
50,40,30.45,0,1.23
50,44,30.45,0,2.39
49,54,30.45,0,3.87
